Image,Plot,X,Y,Date_Index,Date,Variety,Cover,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,Predicted_GLOBAL_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
103B_20211005,103B,1011.0,1041.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.03125,-0.14375,0.0232558139534883,-0.0625,0.3705357142857143,0.34375,0.2857142857142857
103B_20211005,103B,1022.0,437.0,20211005,10/05/2021,Oat,Post,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.1908396946564885,0.0997455470737913,0.1366120218579235,0.0984455958549222,0.3486005089058524,0.3969465648854962,0.2544529262086514
103B_20211005,103B,1225.0,178.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0149253731343283,-0.2507462686567164,-0.0112359550561797,-0.1612903225806451,0.4029850746268656,0.3283582089552239,0.2686567164179104
103B_20211005,103B,589.0,283.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0225352112676056,-0.1492957746478874,0.0168067226890756,-0.0612244897959183,0.3661971830985915,0.3408450704225352,0.2929577464788732
103B_20211005,103B,1086.0,1177.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0745542949756888,-0.0891410048622367,0.0548926014319809,-0.031578947368421,0.3727714748784441,0.3581847649918963,0.2690437601296596
103B_20211005,103B,1062.0,171.0,20211005,10/05/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03690036900369,-0.3564575645756458,-0.0279329608938547,-0.2450331125827814,0.4575645756457565,0.3210332103321033,0.2214022140221402
103B_20211005,103B,1091.0,1282.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.1086956521739129,-0.0163043478260869,0.0793650793650793,0.0365853658536585,0.3532608695652174,0.3695652173913043,0.2771739130434782
103B_20211005,103B,543.0,140.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.1842105263157894,-0.0289473684210526,0.1320754716981132,-0.06,0.4342105263157895,0.3947368421052631,0.1710526315789473
103B_20211005,103B,674.0,941.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0455764075067024,-0.1538873994638068,0.0337972166998011,-0.0893854748603352,0.3914209115281501,0.3485254691689008,0.260053619302949
103B_20211005,103B,244.0,683.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0169491525423728,-0.1542372881355931,0.0126582278481012,-0.0625,0.3644067796610169,0.3389830508474576,0.2966101694915254
103B_20211005,103B,1131.0,1177.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.010568031704095,-0.122324966974901,0.0079051383399209,0.003831417624521,0.3355350066050198,0.3368560105680317,0.3276089828269485
103B_20211005,103B,498.0,535.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0161290322580644,-0.1686217008797654,0.0120481927710843,-0.0827586206896551,0.3739002932551319,0.3387096774193548,0.2873900293255132
103B_20211005,103B,354.0,960.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0127551020408163,-0.1943877551020407,-0.0095969289827255,-0.0921052631578947,0.3647959183673469,0.3290816326530612,0.3061224489795918
103B_20211005,103B,698.0,13.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.219753086419753,0.0,-0.1351351351351351,0.3950617283950617,0.3333333333333333,0.2716049382716049
103B_20211005,103B,171.0,1205.0,20211005,10/05/2021,Oat,Post,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1176470588235294,-0.8117647058823529,-0.0909090909090909,-0.4117647058823529,0.7058823529411765,0.2941176470588235,0.0
103B_20211005,103B,26.0,648.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0026212319790301,-0.1310615989515071,0.0019646365422396,0.0,0.3342070773263433,0.3342070773263433,0.3315858453473132
103B_20211005,103B,939.0,1027.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.1148648648648648,0.0371621621621621,0.083743842364532,0.131578947368421,0.3209459459459459,0.3716216216216216,0.3074324324324324
103B_20211005,103B,1153.0,553.0,20211005,10/05/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3985374771480804,0.3835466179159048,0.2718204488778055,0.1976401179941003,0.3436928702010969,0.4661791590493601,0.1901279707495429
103B_20211005,103B,1114.0,907.0,20211005,10/05/2021,Oat,Post,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.2265625,0.1432291666666666,0.1608133086876155,0.11,0.3515625,0.4088541666666667,0.2395833333333333
103B_20211005,103B,584.0,921.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0.0775510204081632,-0.0089795918367345,0.057057057057057,0.1149425287356321,0.3183673469387755,0.3591836734693877,0.3224489795918367
103B_20211005,103B,331.0,74.0,20211005,10/05/2021,Oat,Post,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.2199488491048593,0.2184143222506394,0.1563636363636363,0.2903225806451613,0.2915601023017903,0.4066496163682864,0.3017902813299232
103B_20211005,103B,1084.0,498.0,20211005,10/05/2021,Oat,Post,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4342629482071714,0.4047808764940239,0.2938005390835579,0.1695906432748538,0.3625498007968127,0.4780876494023904,0.1593625498007968
103B_20211005,103B,580.0,307.0,20211005,10/05/2021,Oat,Post,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.0349650349650348,-0.129137529137529,0.0259965337954939,-0.0446927374301676,0.3636363636363636,0.3449883449883449,0.2913752913752914
103B_20211005,103B,908.0,1191.0,20211005,10/05/2021,Oat,Post,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2819383259911894,0.2343612334801761,0.1975308641975308,0.1652892561983471,0.3392070484581498,0.4273127753303964,0.2334801762114537
401A_20211005,401A,1040.0,274.0,20211005,10/05/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6336633663366338,0.8316831683168318,0.4102564102564102,0.5084745762711864,0.2475247524752475,0.5445544554455446,0.2079207920792079
401A_20211005,401A,1127.0,174.0,20211005,10/05/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7200000000000001,0.92,0.4576271186440678,0.4509803921568627,0.2666666666666666,0.5733333333333334,0.16
401A_20211005,401A,596.0,643.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1751152073732719,0.1109062980030723,0.1258278145695364,0.1519434628975265,0.325652841781874,0.391705069124424,0.282642089093702
401A_20211005,401A,139.0,785.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1953125,0.1212499999999999,0.1396648044692737,0.1291390728476821,0.3375,0.3984375,0.2640625
401A_20211005,401A,789.0,921.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1897356143079316,0.1007776049766719,0.1358574610244989,0.1022364217252396,0.3468118195956454,0.3965785381026439,0.2566096423017107
401A_20211005,401A,614.0,150.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3086053412462908,0.2878338278931751,0.2148760330578512,0.2090395480225988,0.3264094955489614,0.4362017804154303,0.2373887240356083
401A_20211005,401A,323.0,534.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3947368421052631,0.4216374269005849,0.2694610778443114,0.2736842105263158,0.3128654970760234,0.4649122807017544,0.2222222222222222
401A_20211005,401A,308.0,430.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3264462809917356,0.3173553719008266,0.2263610315186246,0.2265625,0.3223140495867768,0.4421487603305785,0.2355371900826446
401A_20211005,401A,992.0,318.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4451827242524916,0.5641196013289038,0.3004484304932735,0.4620689655172413,0.2591362126245847,0.4817275747508305,0.2591362126245847
401A_20211005,401A,14.0,544.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5613382899628253,0.6602230483271376,0.3691931540342298,0.3410404624277456,0.3011152416356877,0.5204460966542751,0.1784386617100371
401A_20211005,401A,381.0,217.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.4615384615384615,0.4717948717948717,0.3103448275862069,0.2234636871508379,0.3406593406593406,0.4871794871794871,0.1721611721611721
401A_20211005,401A,752.0,934.0,20211005,10/05/2021,Oat,Under,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.2800000000000001,0.2586666666666666,0.1962616822429906,0.2162162162162162,0.32,0.4266666666666667,0.2533333333333333
401A_20211005,401A,930.0,169.0,20211005,10/05/2021,Oat,Under,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.6115107913669063,0.6148681055155875,0.3978159126365054,0.1862464183381088,0.381294964028777,0.5371702637889688,0.0815347721822542
401A_20211005,401A,1083.0,588.0,20211005,10/05/2021,Oat,Under,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.6,0.6433333333333334,0.391304347826087,0.2391304347826087,0.35,0.5333333333333333,0.1166666666666666
401A_20211005,401A,253.0,29.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.2104430379746835,0.170886075949367,0.1499436302142051,0.197841726618705,0.3164556962025316,0.4034810126582278,0.2800632911392405
401A_20211005,401A,1105.0,569.0,20211005,10/05/2021,Oat,Under,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6014234875444839,0.6818505338078291,0.3921113689095127,0.2935323383084577,0.3238434163701068,0.5338078291814946,0.1423487544483986
401A_20211005,401A,556.0,654.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5612244897959184,0.7244897959183674,0.3691275167785235,0.4814814814814814,0.2551020408163265,0.5204081632653061,0.2244897959183673
401A_20211005,401A,1271.0,385.0,20211005,10/05/2021,Oat,Under,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,1.2464285714285717,0.5652173913043478,0.5476190476190477,0.2321428571428571,0.6428571428571429,0.125
401A_20211005,401A,300.0,989.0,20211005,10/05/2021,Oat,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0769230769230769,1.4820512820512817,0.6363636363636364,0.6129032258064516,0.2051282051282051,0.6923076923076923,0.1025641025641025
401A_20211005,401A,1073.0,719.0,20211005,10/05/2021,Oat,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5945945945945947,2.27027027027027,0.855072463768116,0.7297297297297297,0.1351351351351351,0.8648648648648649,0.0
401A_20211005,401A,272.0,703.0,20211005,10/05/2021,Oat,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.139344262295082,1.4852459016393442,0.6650717703349283,0.4741379310344827,0.2622950819672131,0.7131147540983607,0.0245901639344262
401A_20211005,401A,629.0,1025.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3688524590163934,0.3508196721311476,0.2532833020637898,0.199074074074074,0.3387978142076502,0.4562841530054645,0.2049180327868852
401A_20211005,401A,366.0,308.0,20211005,10/05/2021,Oat,Under,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6567164179104479,0.8119402985074629,0.4230769230769231,0.4,0.2835820895522388,0.5522388059701493,0.1641791044776119
401A_20211005,401A,459.0,1024.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.3111111111111111,0.2307692307692307,0.2,0.3333333333333333,0.4444444444444444,0.2222222222222222
401A_20211005,401A,1058.0,368.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.2715231788079471,0.2132450331125829,0.1906976744186046,0.1481481481481481,0.3443708609271523,0.423841059602649,0.2317880794701986
401A_20211005,401A,481.0,790.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3626373626373627,0.3912087912087912,0.2493702770780856,0.2907801418439716,0.304029304029304,0.4542124542124542,0.2417582417582417
401A_20211005,401A,613.0,1006.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.2085308056872037,0.1115323854660347,0.1486486486486486,0.0881458966565349,0.3570300157977883,0.4028436018957346,0.2401263823064771
401A_20211005,401A,1087.0,970.0,20211005,10/05/2021,Oat,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4722955145118732,0.5271767810026384,0.3168141592920354,0.296943231441048,0.3113456464379947,0.4907651715039577,0.1978891820580474
401A_20211005,401A,1224.0,719.0,20211005,10/05/2021,Oat,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.2239999999999999,0.1190399999999999,0.1590909090909091,0.075801749271137,0.3664,0.408,0.2256
401A_20211005,401A,1273.0,1171.0,20211005,10/05/2021,Oat,Under,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.8139534883720929,0.897674418604651,0.5072463768115942,0.2439024390243902,0.3720930232558139,0.6046511627906976,0.0232558139534883
404A_20211005,404A,1214.0,989.0,20211005,10/05/2021,Soy,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9038461538461536,1.1884615384615382,0.5529411764705883,0.5,0.25,0.6346153846153846,0.1153846153846153
404A_20211005,404A,148.0,340.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.0766550522648083,-0.0522648083623693,0.0564102564102564,0.0252100840336134,0.3484320557491289,0.3588850174216028,0.2926829268292683
404A_20211005,404A,1006.0,909.0,20211005,10/05/2021,Soy,Under,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1666666666666663,1.5,0.6774193548387096,0.4444444444444444,0.2777777777777778,0.7222222222222222,0.0
404A_20211005,404A,305.0,333.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.1137724550898203,-0.0473053892215568,0.0829694323144104,-0.0178571428571428,0.3802395209580838,0.3712574850299401,0.248502994011976
404A_20211005,404A,647.0,213.0,20211005,10/05/2021,Soy,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3993902439024391,0.4219512195121951,0.2723492723492723,0.2634408602150537,0.3170731707317073,0.4664634146341463,0.2164634146341463
404A_20211005,404A,568.0,64.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0520673813169983,-0.1117917304747319,0.0385487528344671,-0.0385964912280701,0.3675344563552833,0.3506891271056661,0.2817764165390505
404A_20211005,404A,1246.0,772.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0110957004160887,-0.1237170596393897,0.0082987551867219,0.0,0.3370319001386962,0.3370319001386962,0.3259361997226075
404A_20211005,404A,29.0,621.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.0898661567877628,-0.0286806883365199,0.0659186535764375,0.0460829493087557,0.3441682600382409,0.3632887189292543,0.2925430210325048
404A_20211005,404A,414.0,138.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-1.2666666666666666,-0.4285714285714285,-0.75,0.6666666666666666,0.1666666666666666,0.1666666666666666
404A_20211005,404A,413.0,70.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0247093023255813,-0.1322674418604652,0.018418201516793,-0.0367647058823529,0.3561046511627907,0.3415697674418604,0.3023255813953488
404A_20211005,404A,245.0,710.0,20211005,10/05/2021,Soy,Under,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.2727272727272727,0.2585858585858585,0.1914893617021276,0.2340425531914893,0.3131313131313131,0.4242424242424242,0.2626262626262626
404A_20211005,404A,715.0,685.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769230769230768,-0.2717948717948716,-0.0588235294117647,-0.1538461538461538,0.358974358974359,0.3076923076923077,0.3333333333333333
404A_20211005,404A,76.0,932.0,20211005,10/05/2021,Soy,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3813953488372094,0.36,0.2611464968152866,0.1908396946564885,0.3441860465116279,0.4604651162790698,0.1953488372093023
404A_20211005,404A,643.0,968.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0056818181818181,-0.1661931818181819,0.0042553191489361,-0.0683453237410072,0.3622159090909091,0.3352272727272727,0.3025568181818182
404A_20211005,404A,507.0,738.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1568627450980392,0.0689542483660131,0.1132075471698113,0.1058394160583941,0.3382352941176471,0.3856209150326797,0.2761437908496732
404A_20211005,404A,370.0,1178.0,20211005,10/05/2021,Soy,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7647058823529412,0.7764705882352941,0.4814814814814814,0.1764705882352941,0.4117647058823529,0.5882352941176471,0.0
404A_20211005,404A,517.0,868.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1637279596977329,0.075566750629723,0.1179673321234119,0.1049723756906077,0.3400503778337531,0.3879093198992443,0.2720403022670025
404A_20211005,404A,916.0,986.0,20211005,10/05/2021,Soy,Under,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.2173913043478261,0.1971014492753623,0.1546391752577319,0.2413793103448276,0.3043478260869565,0.4057971014492754,0.2898550724637681
404A_20211005,404A,70.0,185.0,20211005,10/05/2021,Soy,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6993006993006994,0.8643356643356646,0.4464285714285714,0.396039603960396,0.2867132867132867,0.5664335664335665,0.1468531468531468
404A_20211005,404A,48.0,734.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.1928571428571428,0.1004761904761905,0.1379897785349233,0.0961538461538461,0.35,0.3976190476190476,0.2523809523809524
404A_20211005,404A,296.0,1085.0,20211005,10/05/2021,Soy,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6212121212121213,0.7585858585858587,0.4032786885245901,0.3846153846153846,0.2878787878787879,0.5404040404040404,0.1717171717171717
404A_20211005,404A,296.0,1024.0,20211005,10/05/2021,Soy,Under,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.239795918367347,0.2363945578231293,0.1696750902527075,0.2741935483870967,0.2976190476190476,0.413265306122449,0.2891156462585034
404A_20211005,404A,185.0,507.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.2911392405063292,0.2430379746835443,0.2035398230088495,0.1627906976744186,0.3417721518987341,0.430379746835443,0.2278481012658227
404A_20211005,404A,636.0,1100.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0115473441108545,-0.187990762124711,0.0086355785837651,-0.1047120418848167,0.3833718244803695,0.3371824480369515,0.279445727482679
404A_20211005,404A,1280.0,895.0,20211005,10/05/2021,Soy,Under,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6508875739644971,0.7579881656804736,0.4198473282442748,0.3185483870967742,0.3165680473372781,0.5502958579881657,0.1331360946745562
404A_20211005,404A,1029.0,820.0,20211005,10/05/2021,Soy,Under,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.2371134020618556,0.1010309278350516,0.1678832116788321,0.0338983050847457,0.3917525773195876,0.4123711340206185,0.1958762886597938
404A_20211005,404A,867.0,116.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.2176470588235294,0.1376470588235295,0.1548117154811715,0.1162790697674418,0.3470588235294117,0.4058823529411764,0.2470588235294117
404A_20211005,404A,40.0,127.0,20211005,10/05/2021,Soy,Under,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3204225352112675,0.2577464788732395,0.2224938875305623,0.1352941176470588,0.3591549295774648,0.4401408450704225,0.2007042253521127
404A_20211005,404A,1227.0,1091.0,20211005,10/05/2021,Soy,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4158415841584158,0.4627062706270626,0.2825112107623318,0.3053892215568862,0.3036303630363036,0.4719471947194719,0.2244224422442244
404A_20211005,404A,1039.0,377.0,20211005,10/05/2021,Soy,Under,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3269230769230768,0.3294871794871794,0.2266666666666666,0.25,0.3141025641025641,0.4423076923076923,0.2435897435897435
401B_20211005,401B,72.0,113.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.5969230769230769,-0.0769230769230769,-0.3645833333333333,0.5692307692307692,0.3,0.1307692307692307
401B_20211005,401B,452.0,85.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0620155038759689,-0.1483204134366924,0.0458015267175572,-0.0954773869346733,0.4031007751937984,0.3540051679586563,0.2428940568475452
401B_20211005,401B,507.0,411.0,20211005,10/05/2021,Oat,Fallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0
401B_20211005,401B,200.0,213.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.004,-0.1373333333333333,0.0029970029970029,-0.015267175572519,0.34,0.3346666666666666,0.3253333333333333
401B_20211005,401B,278.0,158.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0657894736842105,-0.0364035087719297,0.0485436893203883,0.0783132530120482,0.3267543859649123,0.3552631578947368,0.3179824561403508
401B_20211005,401B,736.0,215.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0575539568345323,-0.0532374100719425,0.0425531914893617,0.0588235294117647,0.3309352517985611,0.3525179856115107,0.316546762589928
401B_20211005,401B,247.0,505.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0591133004926108,-0.2673234811165845,-0.045,-0.158590308370044,0.3727422003284072,0.3136288998357964,0.3136288998357964
401B_20211005,401B,1152.0,1287.0,20211005,10/05/2021,Oat,Fallow,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.208955223880597,0.0999999999999999,0.1489361702127659,0.0694444444444444,0.3656716417910448,0.4029850746268656,0.2313432835820895
401B_20211005,401B,685.0,53.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.024390243902439,-0.4105691056910568,-0.0184049079754601,-0.274390243902439,0.508130081300813,0.3252032520325203,0.1666666666666666
401B_20211005,401B,913.0,630.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454545454545454,-0.4696969696969696,-0.0344827586206896,-0.3043478260869565,0.5303030303030303,0.3181818181818182,0.1515151515151515
401B_20211005,401B,844.0,364.0,20211005,10/05/2021,Oat,Fallow,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0104166666666666,-0.2555555555555556,0.0077922077922077,-0.1753246753246753,0.4305555555555556,0.3368055555555556,0.2326388888888889
401B_20211005,401B,580.0,467.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0314465408805031,-0.1031446540880503,0.0234009360374415,0.0056497175141242,0.3417190775681342,0.3438155136268344,0.3144654088050314
401B_20211005,401B,942.0,821.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2409638554216867,-0.6963855421686748,-0.1923076923076923,-0.4883720930232558,0.5060240963855421,0.253012048192771,0.2409638554216867
401B_20211005,401B,717.0,970.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0085470085470085,-0.1538461538461538,0.0063965884861407,-0.0518518518518518,0.3561253561253561,0.3361823361823361,0.3076923076923077
401B_20211005,401B,937.0,362.0,20211005,10/05/2021,Oat,Fallow,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.165938864628821,-0.038427947598253,0.1194968553459119,-0.0559440559440559,0.4235807860262008,0.388646288209607,0.1877729257641921
401B_20211005,401B,653.0,203.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.125,-0.15625,0.0909090909090909,-0.1363636363636363,0.46875,0.375,0.15625
401B_20211005,401B,249.0,866.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0187617260787991,-0.1223264540337712,0.0140056022408963,-0.0102564102564102,0.3433395872420263,0.3395872420262664,0.3170731707317073
401B_20211005,401B,641.0,1163.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.1157024793388429,-0.0793388429752065,0.0843373493975903,-0.0597014925373134,0.4049586776859504,0.371900826446281,0.2231404958677686
401B_20211005,401B,1072.0,910.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0.0458715596330275,-0.1535168195718654,0.0340136054421768,-0.0891719745222929,0.3914373088685015,0.3486238532110092,0.2599388379204893
401B_20211005,401B,521.0,616.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0492610837438423,-0.1733990147783249,0.0364963503649635,-0.1142857142857142,0.4088669950738916,0.3497536945812808,0.2413793103448276
401B_20211005,401B,334.0,549.0,20211005,10/05/2021,Oat,Fallow,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0.0571955719557195,-0.0630996309963098,0.0422919508867667,0.0388349514563106,0.3376383763837638,0.3523985239852398,0.3099630996309963
