Image,Plot,Date,Variety,Cover,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation,GLI_Avg_Vegetation,VARI_Avg_Vegetation
103A_20210929,103A,20210929,Oat,Fallow,0.03775895991666988,0.39688500588109604,0.19065501764328893,0.10545141798795132,0.1333029583914073,0.10911559707234472
103B_20210929,103B,20210929,Oat,Post,0.150179873461672,0.41668844864268145,0.25006534592804563,0.19925121124381018,0.174267046474839,0.16289571674580433
103C_20210929,103C,20210929,Oat,Under,0.5976669495775626,0.444967948570229,0.3349038457106879,0.3353973883152921,0.2283096869127189,0.23858446731556407
104A_20210929,104A,20210929,Oat,Fallow,0.0692374185023726,0.39731427337811537,0.19194282013434627,0.11643457335600492,0.13546163141477935,0.12726018270513753
104B_20210929,104B,20210929,Oat,Post,0.2125659455653717,0.41846472954669717,0.2553941886400921,0.21009092416465522,0.17743612840324122,0.1713866385308121
104C_20210929,104C,20210929,Oat,Under,0.7593927221172023,0.46564619374727567,0.3969385812418265,0.4208502323053903,0.2659235937982612,0.2594058402701886
105A_20210929,105A,20210929,Oat,Fallow,0.018523832028085337,0.40044725045403007,0.20134175136208968,0.13223903072566948,0.13813535745875463,0.13573425282919377
105B_20210929,105B,20210929,Oat,Post,0.19191787064542262,0.41278822893966177,0.23836468681898546,0.18130359535714768,0.16602681929111066,0.1532638341153832
105C_20210929,105C,20210929,Oat,Under,0.7873291684348598,0.45761129005932366,0.3728338701779716,0.3895165230664012,0.2517749360483598,0.2562369182625242
106A_20210929,106A,20210929,Soy,Fallow,0.02742708614636781,0.3970874159713249,0.1912622479139749,0.11031892183002252,0.13398248600169946,0.11755106042407537
106B_20210929,106B,20210929,Soy,Post,0.19925567107750472,0.4128088556548344,0.23842656696450282,0.2010303515604664,0.1659735924658422,0.1912226775150947
106C_20210929,106C,20210929,Soy,Under,0.6013705103969754,0.44940225787396165,0.348206773621885,0.3617393421896498,0.23494014411172445,0.25461411134306144
107A_20210929,107A,20210929,Oat,Fallow,0.06292135237838047,0.40075085164901475,0.20225255494704378,0.14622870195311632,0.14027142761765224,0.16091134114539463
107B_20210929,107B,20210929,Oat,Post,0.21527369218008566,0.414391035494092,0.2431731064822752,0.19072646257719994,0.16906084184425457,0.1599651176487176
107C_20210929,107C,20210929,Oat,Under,0.5969454062343273,0.4415621652778208,0.32468649583346243,0.32009138307697615,0.2202742586399688,0.22897507026698005
108A_20210929,108A,20210929,Oat,Fallow,0.06121725627869295,0.4033020948910169,0.2099062846730502,0.12174599077915962,0.1460862792322168,0.10084035955395716
108B_20210929,108B,20210929,Oat,Post,0.2536896965780641,0.4305028793904198,0.29150863817125966,0.2431496427347992,0.20106042551269823,0.15946744517843583
108C_20210929,108C,20210929,Oat,Under,0.5243251128428688,0.4310097725736277,0.2930293177208833,0.27085037671362905,0.20210036534050035,0.20892784351809093
109A_20210929,109A,20210929,Oat,Fallow,0.02583752073608271,0.4020126732238204,0.20603801967146035,0.11761431795612866,0.14203691580401517,0.10248338622944855
109B_20210929,109B,20210929,Oat,Post,0.15921935882103314,0.41636249703521544,0.24908749110564665,0.19726160659954903,0.17372800152142243,0.16149498238145074
109C_20210929,109C,20210929,Oat,Under,0.7055843958566413,0.44631825917345325,0.33895477752035946,0.3427240817079799,0.2303744718619367,0.24257384694751657
110A_20210929,110A,20210929,Oat,Fallow,0.049661109717989274,0.41727260251980736,0.25181780755942146,0.207987711165698,0.17313218832012103,0.17546468298926213
110B_20210929,110B,20210929,Oat,Post,0.14730756433007985,0.41605092845174996,0.2481527853552498,0.20019326682309074,0.17268625027647122,0.16891057601824744
110C_20210929,110C,20210929,Oat,Under,0.7136154083561591,0.44809084997804244,0.34427254993412676,0.3521950752627431,0.2344480960127702,0.24963961078865263
201A_20210929,201A,20210929,Oat,Under,0.7633783901084064,0.45909819911681526,0.37729459735044585,0.3952849934819259,0.2536777642337532,0.2550475924356671
201B_20210929,201B,20210929,Oat,Fallow,0.18160046390957138,0.4157253558084029,0.24717606742520878,0.20332632736868647,0.17083573817824085,0.17427772566183403
201C_20210929,201C,20210929,Oat,Post,0.17544232957833417,0.416110801492691,0.2483324044780733,0.21581943892362515,0.1725321517330937,0.1986959488254869
202A_20210929,202A,20210929,Oat,Under,0.6076039938659774,0.4435333085866079,0.33059992575982405,0.32354924377185923,0.22516265256487913,0.22461288677969868
202B_20210929,202B,20210929,Oat,Fallow,0.01852564040739169,0.3979908380716624,0.19397251421498746,0.1357233708772684,0.13323356301194406,0.158266946621426
202C_20210929,202C,20210929,Oat,Post,0.27467774680760776,0.43474960728073847,0.3042488218422154,0.2868568668289696,0.20791469196873863,0.2101515195858028
203A_20210929,203A,20210929,Soy,Under,0.874954187724239,0.4654078505729411,0.3962235517188222,0.42811506382618947,0.26492458558267595,0.27402358533395055
203B_20210929,203B,20210929,Soy,Fallow,0.04029189653176961,0.40901180221523264,0.2270354066456989,0.17388763157046702,0.15677395346907896,0.1605163759753318
203C_20210929,203C,20210929,Soy,Post,0.3790121908876972,0.43273677509713876,0.29821032529141617,0.2675162908870256,0.2043426791901406,0.18647296768303648
204A_20210929,204A,20210929,Oat,Under,0.7728573116392115,0.4597418389122991,0.3792255167368973,0.37900435322340564,0.25475117558065336,0.22071066615544735
204B_20210929,204B,20210929,Oat,Fallow,0.09637697233903013,0.4314310278491268,0.29429308354738043,0.2418263199626452,0.19839379829144746,0.14944066966814953
204C_20210929,204C,20210929,Oat,Post,0.18339618456078083,0.4248392926023779,0.27451787780713327,0.22477107784822753,0.1878786804464919,0.15740612020839528
205A_20210929,205A,20210929,Oat,Under,0.7148396811465607,0.4627311385843534,0.38819341575306004,0.38619081677710015,0.25906816231780216,0.21219674721019494
205B_20210929,205B,20210929,Oat,Fallow,0.029937116623587053,0.4185755952369972,0.2557267857109921,0.1929654544530463,0.17191699011832218,0.13580206709032236
205C_20210929,205C,20210929,Oat,Post,0.311498760657382,0.4389629301268611,0.31688879038058265,0.2879787411330953,0.21509509734869253,0.18412911053893327
206A_20210929,206A,20210929,Oat,Under,0.8977596591566683,0.4973844354820761,0.49215330644622785,0.53750011688251,0.31905273900618764,0.25738551516410707
206B_20210929,206B,20210929,Oat,Fallow,0.06522944716639019,0.425307184198738,0.2759215525962138,0.2105681950972404,0.1879338586281389,0.1300840684550025
206C_20210929,206C,20210929,Oat,Post,0.26918931561282355,0.42656219570226367,0.2796865871067908,0.22384259214381969,0.1916636648008843,0.145707821034543
207A_20210929,207A,20210929,Oat,Under,0.7219863961652714,0.4739678410010737,0.4219035230032222,0.43713318201327117,0.2778503072596593,0.22897040959676176
207B_20210929,207B,20210929,Oat,Fallow,0.06440603178889703,0.43235031012726244,0.2970509303817877,0.238692396936324,0.1983088084882944,0.13449643941029074
207C_20210929,207C,20210929,Oat,Post,0.21952217796381313,0.4354479417903965,0.3063438253711897,0.25240637464731946,0.20759990868892708,0.1440411064384311
208A_20210929,208A,20210929,Oat,Under,0.8305946433393774,0.4906229074413601,0.4718687223240809,0.5111675489818771,0.30682963370921157,0.25317032009359475
208B_20210929,208B,20210929,Oat,Fallow,0.14003667393233285,0.42387379409672093,0.2716213822901633,0.2080747927845795,0.18557094202306454,0.13382535843385548
208C_20210929,208C,20210929,Oat,Post,0.271480532193974,0.4323366706242343,0.29701001187270415,0.2561361611978102,0.20089876811929167,0.1645019380365065
209A_20210929,209A,20210929,Oat,Under,0.7778104625593149,0.48290773568573986,0.4487232070572192,0.4909450335265743,0.29279266309028645,0.26605823753138275
209B_20210929,209B,20210929,Oat,Fallow,0.13285198294818873,0.4283975810519284,0.2851927431557856,0.2353058793765503,0.19206815186183232,0.15185540090539618
209C_20210929,209C,20210929,Oat,Post,0.3005429960263879,0.4465830240645227,0.3397490721935681,0.31155277418802196,0.22817110850379962,0.17820178675419615
210A_20210929,210A,20210929,Oat,Under,0.9233837911346013,0.4752316607910849,0.42569498237325476,0.4650199720445941,0.2800279268866167,0.2703769013820739
210B_20210929,210B,20210929,Oat,Fallow,0.07981462906523668,0.4084724121257942,0.22541723637738334,0.14803316901178665,0.15681932571125315,0.12072756787140018
210C_20210929,210C,20210929,Oat,Post,0.21312111801242237,0.42971622034117535,0.28914866102352677,0.24724838800077223,0.1974749298798359,0.16806819682487528
301A_20210929,301A,20210929,Oat,Post,0.24951475155279504,0.43505541210179066,0.30516623630537104,0.2645252901476591,0.20871302385892757,0.16934672952190302
301B_20210929,301B,20210929,Oat,Fallow,0.03414521526947263,0.403532320789364,0.21059696236809133,0.12534449071224205,0.14562653738579479,0.1053764861952373
301C_20210929,301C,20210929,Oat,Under,0.31411849947918674,0.4406078073087755,0.32182342192632646,0.289342307239182,0.21958922728249541,0.18017618210582934
302A_20210929,302A,20210929,Oat,Post,0.30471854384475905,0.4309736332744194,0.2929208998232573,0.2598565860256528,0.20028971024194175,0.18191662029688938
302B_20210929,302B,20210929,Oat,Fallow,0.09864226881678947,0.4277297366174563,0.2831892098523681,0.22202447237933293,0.19442083509155791,0.1369300344003934
302C_20210929,302C,20210929,Oat,Under,0.7433885652559701,0.458252743745218,0.3747582312356538,0.3840875805866741,0.25222226661683284,0.2387067831317637
303A_20210929,303A,20210929,Soy,Post,0.16326470332934687,0.41111064253532537,0.2333319276059761,0.1932846232408203,0.163336411180438,0.18789551934187682
303B_20210929,303B,20210929,Soy,Fallow,0.12195107248948729,0.3970372727238618,0.1911118181715855,0.11289105589683568,0.13497872676799394,0.1220283642075204
303C_20210929,303C,20210929,Soy,Under,0.6772513116777902,0.44875098835905536,0.34625296507716546,0.3601354804997372,0.23360539385711618,0.2578409954979676
304A_20210929,304A,20210929,Oat,Post,0.2637472994869025,0.4269712945492407,0.28091388364772163,0.24806892789646603,0.19399756319698144,0.1886155971359984
304B_20210929,304B,20210929,Oat,Fallow,0.10555811407738899,0.4155187481395927,0.24655624441877894,0.19220246854585268,0.17066447218888367,0.15557576232982342
304C_20210929,304C,20210929,Oat,Under,0.5533116247444158,0.4447458867455433,0.3342376602366293,0.3279565955720752,0.22800719291195512,0.22584775262887394
305A_20210929,305A,20210929,Oat,Post,0.20629569171714054,0.4188907953344478,0.25667238600334413,0.21242863303399054,0.17764110372996608,0.17461555894275077
305B_20210929,305B,20210929,Oat,Fallow,0.08796439180587169,0.4146284188387648,0.24388525651629472,0.19502023176948477,0.168280383016258,0.16604082775850731
305C_20210929,305C,20210929,Oat,Under,0.8003639664750588,0.45757574196408163,0.372727225892244,0.39805930549571494,0.2511549194902483,0.272494106603357
306A_20210929,306A,20210929,Oat,Post,0.18824384668801358,0.4213753024226008,0.2641259072678034,0.230703497992757,0.18261674693027224,0.19087834588639876
306B_20210929,306B,20210929,Oat,Fallow,0.06923681570927047,0.421995233878532,0.2659857016355965,0.2154148605701339,0.1801895693825328,0.15795946221159446
306C_20210929,306C,20210929,Oat,Under,0.5276501195941514,0.4498191264595837,0.34945737937875154,0.35764658835750907,0.23652054071976145,0.2459853107323089
307A_20210929,307A,20210929,Oat,Post,0.172314436171444,0.42283892876049717,0.26851678628149084,0.23145036326387758,0.1860726079730093,0.18489520308660726
307B_20210929,307B,20210929,Oat,Fallow,0.04786237510126924,0.412799031548568,0.23839709464570358,0.19745117552837724,0.16338753771350364,0.18180880733210616
307C_20210929,307C,20210929,Oat,Under,0.8490304675745535,0.4624796241961653,0.38743887258849663,0.419624639149451,0.25972924324714947,0.2784792901562075
308A_20210929,308A,20210929,Oat,Post,0.23944509278191428,0.4289675825675838,0.2869027477027514,0.24627946757353997,0.19769562556336331,0.17346921736756724
308B_20210929,308B,20210929,Oat,Fallow,0.07941196327302187,0.40101215478403646,0.20303646435211004,0.12461238319929391,0.1419446389755054,0.11828445301090094
308C_20210929,308C,20210929,Oat,Under,0.6750149492689326,0.4483960650887163,0.3451881952661495,0.3512275392124269,0.2338338233076616,0.2441075568346199
309A_20210929,309A,20210929,Oat,Post,0.30505731356814936,0.4300140135640247,0.29004204069207423,0.260746315062598,0.19976937861572308,0.193556240819836
309B_20210929,309B,20210929,Oat,Fallow,0.07338403225184213,0.40543799207875875,0.21631397623627613,0.15867600273881166,0.1500616941529622,0.15574099244857534
309C_20210929,309C,20210929,Oat,Under,0.6830622371822075,0.4468771875336575,0.34063156260097166,0.3445569318285095,0.23157021411539414,0.24276079765742664
310A_20210929,310A,20210929,Oat,Post,0.1949860875352031,0.4227834294804223,0.26835028844126596,0.2246815326921732,0.18605963002959366,0.17188011427725855
310B_20210929,310B,20210929,Oat,Fallow,0.04950980864935766,0.41057459206740676,0.23172377620222076,0.1737592200169315,0.1601064300227362,0.15212616642735047
310C_20210929,310C,20210929,Oat,Under,0.42979931812044286,0.443041808463687,0.32912542539106077,0.3275824490544115,0.2242447816013815,0.2348949398163215
401A_20210929,401A,20210929,Oat,Under,0.837710013116778,0.46469754161156385,0.39409262483469176,0.41587421472516156,0.26402206023972985,0.2559884492044915
401B_20210929,401B,20210929,Oat,Fallow,0.14546542861000733,0.42128392526149383,0.2638517757844814,0.21693811096029664,0.18159397432678526,0.1639288968005561
401C_20210929,401C,20210929,Oat,Post,0.14188483758342657,0.4170161385439088,0.2510484156317261,0.20159603654903635,0.17417367522808958,0.1652134130946074
402A_20210929,402A,20210929,Oat,Under,0.7741870732224837,0.4548443635543413,0.36453309066302414,0.3817360216355171,0.24638997449505498,0.2592711469365845
402B_20210929,402B,20210929,Oat,Fallow,0.09349984086262104,0.42311863998424454,0.2693559199527338,0.2359598849433012,0.18199156494053648,0.19037637142125896
402C_20210929,402C,20210929,Oat,Post,0.18796113672312026,0.417786796587406,0.2533603897622178,0.21305825779859847,0.1750528097517078,0.1804718030690051
403A_20210929,403A,20210929,Oat,Under,0.7211244020292427,0.45117259510549973,0.3535177853164993,0.3663570983305647,0.23877515726010395,0.2534931866944011
403B_20210929,403B,20210929,Oat,Fallow,0.0839636539871147,0.39744079366225543,0.19232238098676602,0.13452957849344924,0.13452245098273966,0.1633565184341089
403C_20210929,403C,20210929,Oat,Post,0.21140918560240732,0.41717554570957643,0.25152663712872975,0.2031617665875317,0.1744340597929425,0.16703928567132112
404A_20210929,404A,20210929,Soy,Under,0.72184654816558,0.46435104701188074,0.39305314103564193,0.41168140706401285,0.26243965015980497,0.24762172439998134
404B_20210929,404B,20210929,Soy,Fallow,0.2016770909687126,0.4209500914328902,0.2628502742986711,0.2231660468316477,0.18041432140630786,0.1801601932865244
404C_20210929,404C,20210929,Soy,Post,0.21206140773889895,0.4196636289129779,0.25899088673893234,0.22039390277127507,0.17884183982064725,0.18251499461869197
405A_20210929,405A,20210929,Oat,Under,0.5861077890513483,0.4503606635799902,0.351081990739971,0.34200832396813563,0.23655379775274082,0.21078756921815128
405B_20210929,405B,20210929,Oat,Fallow,0.21768305620925119,0.4142085803652762,0.24262574109582838,0.22010609491020242,0.16591876605532732,0.21988572805864032
405C_20210929,405C,20210929,Oat,Post,0.1425436904440415,0.4168707203869893,0.25061216116096763,0.20907542506369195,0.17285375979816459,0.17777645459217103
406A_20210929,406A,20210929,Oat,Under,0.7988184049612284,0.48484943137601483,0.4545482941280456,0.47960260948885414,0.2981774704675853,0.23717600053896673
406B_20210929,406B,20210929,Oat,Fallow,0.10184189460283168,0.4366497395051817,0.3099492185155441,0.25808280915724174,0.20723327423866914,0.14393515589654182
406C_20210929,406C,20210929,Oat,Post,0.527382479456811,0.4421693257176794,0.32650797715303836,0.31401041755127324,0.21933347560235958,0.21139376742007468
407A_20210929,407A,20210929,Oat,Under,0.6406792513791906,0.48237405753271057,0.447122172598132,0.4665066026739907,0.29260553774083475,0.2284121521708055
407B_20210929,407B,20210929,Oat,Fallow,0.16211939643532272,0.43659754059605665,0.3097926217881702,0.2756578841391214,0.20729466296423243,0.17308777520873828
407C_20210929,407C,20210929,Oat,Post,0.24171400601828633,0.43533447555144156,0.3060034266543244,0.26209653843538405,0.20699690080090738,0.16036718526791655
408A_20210929,408A,20210929,Oat,Under,0.7316473612129162,0.4744810926186487,0.42344327785594604,0.43895941553785456,0.27921105092807136,0.22975671212784687
408B_20210929,408B,20210929,Oat,Fallow,0.06723373423093244,0.4295553304610263,0.28866599138307925,0.21692309829137182,0.19197525044135344,0.11533885904259636
408C_20210929,408C,20210929,Oat,Post,0.2935186480074071,0.43637129190316076,0.30911387570948134,0.27097742005342473,0.2083959777432566,0.16660372191028983
409A_20210929,409A,20210929,Oat,Under,0.8171409040932063,0.47574671944586955,0.4272401583376083,0.45629760127751745,0.2810581571019363,0.2516218566732469
409B_20210929,409B,20210929,Oat,Fallow,0.1876181474480151,0.4345549271656058,0.30366478149681714,0.27555427814689537,0.20344873507489228,0.1835624321867498
409C_20210929,409C,20210929,Oat,Post,0.3315573039234597,0.43586109256310035,0.30758327768930155,0.2747011554724851,0.20809809996647188,0.17741244044104598
410A_20210929,410A,20210929,Oat,Under,0.7623771507657884,0.4515652581244144,0.35469577437324323,0.34770146671802277,0.2378652036970633,0.21103578630398231
410B_20210929,410B,20210929,Oat,Fallow,0.08079175668376992,0.42256429785315447,0.26769289355946363,0.20671788847941375,0.18233111813407674,0.13691436692621953
410C_20210929,410C,20210929,Oat,Post,0.18549269896994713,0.4352533885191042,0.3057601655573128,0.2774394888031452,0.20628822899955934,0.1860050294769917
101A_20211005,101A,20211005,Oat,Fallow,0.15488286524439643,0.4535201326318333,0.36056039789550004,0.3082347991596817,0.23537134514710165,0.13341701604029202
101B_20211005,101B,20211005,Oat,Post,0.3982081372246441,0.47554263668922886,0.42662791006768674,0.42809888212613756,0.2764878973558463,0.1996338596281181
101C_20211005,101C,20211005,Oat,Under,0.7241654932294279,0.4976678201678861,0.4930034605036579,0.5499324491257498,0.31453491156977265,0.2704900248762397
102A_20211005,102A,20211005,Oat,Fallow,0.12260871976389799,0.45132001824043033,0.35396005472129083,0.3077259136131749,0.23092952456563068,0.144456929288325
102B_20211005,102B,20211005,Oat,Post,0.2974325836194591,0.46683012295529136,0.40049036886587447,0.3901485314134171,0.2606111538295306,0.1868384366589476
102C_20211005,102C,20211005,Oat,Under,0.7618683933876008,0.5083141400221527,0.5249424200664587,0.6032882136479648,0.33193328483749446,0.293334790205097
103A_20211005,103A,20211005,Oat,Fallow,0.2601052235639057,0.450140046739592,0.35042014021877577,0.3135491789662816,0.22731152308425465,0.15136447090397723
103B_20211005,103B,20211005,Oat,Post,0.3660394805370163,0.4683613683024676,0.40508410490740354,0.40749549300065774,0.26338314207456426,0.20639489906265213
103C_20211005,103C,20211005,Oat,Under,0.8107916843485976,0.49695248328397623,0.49085744985192964,0.5508534183017734,0.31366016167025657,0.27732227251441377
104A_20211005,104A,20211005,Oat,Fallow,0.2090408115041858,0.47352552439127826,0.4205765731738344,0.4219282685839421,0.2684399670376943,0.2004331070570623
104B_20211005,104B,20211005,Oat,Post,0.3432478733459357,0.46999647314722837,0.40998941944168565,0.4035528211652062,0.26620283942543493,0.19191653448690218
104C_20211005,104C,20211005,Oat,Under,0.7570659407430269,0.4958353432035797,0.4875060296107399,0.5393641042047237,0.3122750308834131,0.2659186138262858
105A_20211005,105A,20211005,Oat,Fallow,0.2119727971528876,0.4655546833941011,0.3966640501823042,0.4051409918352792,0.2535982642824865,0.21393855961637037
105B_20211005,105B,20211005,Oat,Post,0.22232396030245746,0.4636096047589856,0.3908288142769568,0.3734020019504952,0.2544873642134923,0.17925065674497087
105C_20211005,105C,20211005,Oat,Under,0.8965860209868446,0.5090413352599343,0.5271240057798036,0.6214929697237757,0.33369456372846057,0.3257041838881469
106A_20211005,106A,20211005,Soy,Fallow,0.08323367154044983,0.4415371659344306,0.3246114978032916,0.3242123566197444,0.20797465829132447,0.23122849929859537
106B_20211005,106B,20211005,Soy,Post,0.32720393213996374,0.45564022561424444,0.3669206768427334,0.37975147832151107,0.23819639620978514,0.24045950338970223
106C_20211005,106C,20211005,Soy,Under,0.7892339946375526,0.49823989997918217,0.4947196999375466,0.5708698074948916,0.31389001018927354,0.30325663569329625
107A_20211005,107A,20211005,Oat,Fallow,0.04827408279001582,0.4451920152130087,0.3355760456390272,0.2946604697334501,0.2153489919359118,0.15290636273693045
107B_20211005,107B,20211005,Oat,Post,0.2916198497357355,0.45795334041040403,0.373860021231212,0.3597831678030515,0.24443916508673888,0.18789676735464284
107C_20211005,107C,20211005,Oat,Under,0.5872217507040624,0.4807118016438007,0.44213540493140185,0.4691088429769633,0.2849801643313352,0.23704475217942048
108A_20211005,108A,20211005,Oat,Fallow,0.05137304212800432,0.4497758715155539,0.3493276145466625,0.31638222978133784,0.22300447478425509,0.16202705341460655
108B_20211005,108B,20211005,Oat,Post,0.23185050248832992,0.4631437836026506,0.38943135080795305,0.3746385544634818,0.2538489012718573,0.18307044036976228
108C_20211005,108C,20211005,Oat,Under,0.5044594633694688,0.4803872840168533,0.44116185205055986,0.4670923743500543,0.2851363574668779,0.23707351583594952
109A_20211005,109A,20211005,Oat,Fallow,0.08701860942864859,0.4529504484659931,0.3588513453979787,0.3452151699525983,0.23054576449918432,0.18935646520254582
109B_20211005,109B,20211005,Oat,Post,0.37190887697233904,0.4773759752816175,0.43212792584485166,0.4364887062700961,0.2794095213130579,0.20260843772119871
109C_20211005,109C,20211005,Oat,Under,0.9074839174800355,0.5120926735751055,0.5362780207253165,0.6140061689032968,0.34009224080777417,0.29131091399906056
110A_20211005,110A,20211005,Oat,Fallow,0.09526903861733729,0.4557447017889199,0.3672341053667581,0.3393706827595516,0.23619841381094,0.16404537480175088
110B_20211005,110B,20211005,Oat,Post,0.4276798975733961,0.4745885856652359,0.4237657569957081,0.4275413397686079,0.2738739224660923,0.20220067301976052
110C_20211005,110C,20211005,Oat,Under,0.9165408838393581,0.5183684730420227,0.5551054191260669,0.6577316188868596,0.34953170395441324,0.32660214663956494
201A_20211005,201A,20211005,Oat,Under,0.7401859255044173,0.4961918716983848,0.48857561509515474,0.5450366508747225,0.3117569208406932,0.2714625307205941
201B_20211005,201B,20211005,Oat,Fallow,0.11433478164422668,0.45699604305595276,0.37098812916785817,0.35496949496969615,0.23733976197256154,0.17974120536751004
201C_20211005,201C,20211005,Oat,Post,0.3478996277149801,0.46307778512981496,0.38923335538944515,0.37782523662062756,0.2553438798655462,0.19025717029993947
202A_20211005,202A,20211005,Oat,Under,0.8731536447282127,0.5183153352195118,0.5549460056585358,0.6488220155051526,0.3496548275817234,0.30971353296102444
202B_20211005,202B,20211005,Oat,Fallow,0.14686752536553374,0.4610486907712215,0.3831460723136638,0.36505117410257837,0.24622540061301582,0.17677759579465227
202C_20211005,202C,20211005,Oat,Post,0.3921343939277034,0.47030747520012006,0.4109224256003606,0.41364340630667523,0.2665880656232173,0.20583411657405648
203A_20211005,203A,20211005,Soy,Under,0.6436172649589136,0.49412670892699856,0.48238012678099573,0.5407140525529811,0.30687814542815667,0.275032411321079
203B_20211005,203B,20211005,Soy,Fallow,0.07729254272597508,0.44564888970640626,0.33694666911921856,0.32525331841408,0.2189751105891237,0.2021122626286044
203C_20211005,203C,20211005,Soy,Post,0.2061401710967941,0.46119009938817057,0.3835702981645117,0.37970816504190746,0.2496802329946313,0.19937652086779759
204A_20211005,204A,20211005,Oat,Under,0.8737817551406196,0.5191167858490684,0.5573503575472037,0.632332954855514,0.35260613479248054,0.27938593842838544
204B_20211005,204B,20211005,Oat,Fallow,0.09632272095983951,0.4457457776670872,0.33723733300126196,0.2991929552460713,0.21950313800102825,0.1594707824713591
204C_20211005,204C,20211005,Oat,Post,0.3368034122911925,0.4719554257235373,0.4158662771706117,0.4096230347602212,0.26999827135718973,0.190304005103526
205A_20211005,205A,20211005,Oat,Under,0.548740041857953,0.48280093432202836,0.4484028029660858,0.4662502664402515,0.2901831316552296,0.2222034176656264
205B_20211005,205B,20211005,Oat,Fallow,0.11744881080976814,0.4621330695486899,0.3863992086460701,0.3583043848114519,0.24987931378145764,0.16191725143226146
205C_20211005,205C,20211005,Oat,Post,0.30559922456695343,0.4720960393192147,0.41628811795764387,0.4304588728245763,0.26983942937609784,0.22376501847672464
206A_20211005,206A,20211005,Oat,Under,0.8148888690636935,0.5137835575553054,0.5413506726659169,0.6162459133212421,0.34211479631862257,0.28220378040260724
206B_20211005,206B,20211005,Oat,Fallow,0.13826747617761662,0.45726666258388843,0.3717999877516666,0.36442590075657805,0.2390145836569219,0.19666231194505818
206C_20211005,206C,20211005,Oat,Post,0.297058851896146,0.47013207489090325,0.41039622467271053,0.4045693877648672,0.26665771418428375,0.19175446855602832
207A_20211005,207A,20211005,Oat,Under,0.7685708498900505,0.5045599063331522,0.5136797189994564,0.5753441265238979,0.3270187292204211,0.27103892320365225
207B_20211005,207B,20211005,Oat,Fallow,0.07473971393850545,0.4364548448660985,0.3093645345982953,0.2735237451280858,0.20265318049917985,0.1670006784618818
207C_20211005,207C,20211005,Oat,Post,0.24440849118475366,0.4673182824365527,0.4019548473096575,0.4002878650648529,0.2623246353883588,0.20356189174176362
208A_20211005,208A,20211005,Oat,Under,0.8737323261062458,0.5167182309126136,0.5501546927378399,0.6470557434702633,0.3472111897958636,0.31918081756868827
208B_20211005,208B,20211005,Oat,Fallow,0.273508930982601,0.46685972173384177,0.40057916520152487,0.41483443844015716,0.25619337671854014,0.22083627950514395
208C_20211005,208C,20211005,Oat,Post,0.36718719860344895,0.4722353251206524,0.4167059753619568,0.42032093658397346,0.26955821652594897,0.203488899957317
209A_20211005,209A,20211005,Oat,Under,0.8974588653987114,0.5078689547245413,0.5236068641736232,0.6079391476053896,0.33108824068413345,0.30474754891744016
209B_20211005,209B,20211005,Oat,Fallow,0.16490852011882257,0.44745278963191076,0.3423583688957318,0.27828559674121606,0.2245146121050926,0.1207149128429575
209C_20211005,209C,20211005,Oat,Post,0.2883298049843756,0.4669281781169429,0.40078453435082895,0.375668943737472,0.26138571366065433,0.1663605761707662
210A_20211005,210A,20211005,Oat,Under,0.894605242853285,0.5065680009626171,0.5197040028878511,0.6061934700358108,0.32786305144008243,0.30772313241075355
210B_20211005,210B,20211005,Oat,Fallow,0.1008732060877281,0.4459584307921778,0.33787529237653385,0.31229025952032163,0.22028446715791306,0.17654454760181273
210C_20211005,210C,20211005,Oat,Post,0.32149367308360016,0.46698255689920537,0.4009476706976163,0.41240415643518646,0.2596170174155584,0.22329573265234287
301A_20211005,301A,20211005,Oat,Post,0.3863982147679488,0.4813429580656687,0.4440288741970056,0.4638535001931676,0.2852156471673712,0.22334878322563284
301B_20211005,301B,20211005,Oat,Fallow,0.06239812796574206,0.45087680300711575,0.3526304090213464,0.3144437421061343,0.22632513603077511,0.15458896780608933
301C_20211005,301C,20211005,Oat,Under,0.7879729514679218,0.49958486147337733,0.49875458442013254,0.5554684276021742,0.31788489982110757,0.26635199272894955
302A_20211005,302A,20211005,Oat,Post,0.29642049400100307,0.46769258696515836,0.40307776089547553,0.39681867091535156,0.2607889295194828,0.19015277531609615
302B_20211005,302B,20211005,Oat,Fallow,0.15122692508005092,0.47000015002520856,0.4100004500756257,0.4203635919062883,0.2622966094404206,0.21572876451577983
302C_20211005,302C,20211005,Oat,Under,0.8997790160487635,0.5173224252781392,0.5519672758344174,0.6464144266258617,0.3486146476816828,0.3152123315163407
303A_20211005,303A,20211005,Soy,Post,0.3222260667026735,0.47709631649968653,0.4312889494990596,0.45050827461754744,0.2772991811778405,0.22491042551641427
303B_20211005,303B,20211005,Soy,Fallow,0.21792839300181321,0.4458290903364005,0.3374872710092025,0.31258147421130894,0.22054296560760012,0.17980874080160592
303C_20211005,303C,20211005,Soy,Under,0.9115907468847653,0.5164788558934064,0.5494365676802184,0.6539368032989537,0.3449515108691737,0.3300560865827975
304A_20211005,304A,20211005,Oat,Post,0.350852108329154,0.47277959383717666,0.4183387815115295,0.42324411048939153,0.2707344318712043,0.20695156325870082
